[2023-11-15 11:03:22,615][__main__][INFO] - Found GPU with device_name Tesla V100-SXM2-16GB. Will run RFdiffusion on Tesla V100-SXM2-16GB
[2023-11-15 11:03:22,616][rfdiffusion.inference.model_runners][INFO] - Reading checkpoint from /proj/kuhl_lab/RFdiffusion/rfdiffusion/inference/../../models/Base_ckpt.pt
[2023-11-15 11:03:26,729][rfdiffusion.inference.model_runners][INFO] - Loading checkpoint.
[2023-11-15 11:03:30,464][rfdiffusion.diffusion][INFO] - Using cached IGSO3.
[2023-11-15 11:03:30,475][__main__][INFO] - Making design example_outputs/rfdiff_unconditional/rfdiff_model_0
[2023-11-15 11:03:30,481][rfdiffusion.inference.model_runners][INFO] - Using contig: ['50-60/0 50-60/0 50-60/0']
[2023-11-15 11:03:30,506][rfdiffusion.inference.model_runners][INFO] - Sequence init: -----------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:40,750][rfdiffusion.inference.model_runners][INFO] - Timestep 11, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:41,473][rfdiffusion.inference.model_runners][INFO] - Timestep 10, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:42,196][rfdiffusion.inference.model_runners][INFO] - Timestep 9, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:42,916][rfdiffusion.inference.model_runners][INFO] - Timestep 8, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:43,631][rfdiffusion.inference.model_runners][INFO] - Timestep 7, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:44,359][rfdiffusion.inference.model_runners][INFO] - Timestep 6, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:45,082][rfdiffusion.inference.model_runners][INFO] - Timestep 5, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:45,791][rfdiffusion.inference.model_runners][INFO] - Timestep 4, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:46,508][rfdiffusion.inference.model_runners][INFO] - Timestep 3, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:47,226][rfdiffusion.inference.model_runners][INFO] - Timestep 2, input to next step: -------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-11-15 11:04:49,158][__main__][INFO] - Finished design in 0.63 minutes
